Par,Size,start1,end1,start2,end2
1,7,0,711227136,20160,793580032
0,8,0,600608416,600610592,1331683424
1,8,0,846319008,22976,890540160
0,9,0,700622944,700625152,1533060000
1,9,0,818245248,23424,1142588288
0,1,0,519131264,519133440,893936032
1,1,0,514655552,24448,374793248
0,2,0,518788096,518790272,896718880
1,2,0,522363552,23328,388546272
0,3,0,525189600,525191744,934432192
1,3,0,532024096,24096,532022560
0,4,0,534291776,534293920,970386368
1,4,0,549259008,24416,493501760
0,5,0,546707360,546709504,1043633056
1,5,0,581791616,19232,593179488
0,6,0,560884288,560886432,1113912448
1,6,0,631084192,20000,696252096
0,7,0,580709984,580712128,1228559168
1,7,0,718898464,24256,793562688
0,8,0,600325248,600327360,1331363872
1,8,0,891422528,24032,891420832
0,9,0,700610144,700612320,1533209184
1,9,0,819304352,24512,1141234592
0,1,0,517122112,517124288,891866912
1,1,0,515492000,22944,374675808
0,2,0,519588320,519590496,897406976
1,2,0,523088960,24384,388440384
0,3,0,526090560,526092704,935317344
1,3,0,532845856,22688,433651840
0,4,0,535388224,535390368,971478240
1,4,0,548017664,23104,491584448
0,5,0,546662432,546664576,1045224000
1,5,0,583596032,24544,596867328
0,6,0,560885024,560887168,1113810144
1,6,0,696486784,30944,696488096
0,7,0,580722272,580724384,1228649664
1,7,0,722269984,24032,794201408
0,8,0,600714752,600716896,1331773152
1,8,0,848162528,23552,891578752
0,9,0,700627104,700629312,1533540288
1,9,0,818574496,39616,1141096096
0,1,0,517084992,517087168,891721440
1,1,0,515360832,22304,374581792
0,2,0,519566496,519568480,897298304
1,2,0,523205952,23872,388519552
0,3,0,526072000,526074208,935209888
1,3,0,532937760,23456,433712736
0,4,0,535262560,535264736,971310144
1,4,0,549144768,19648,493355136
0,5,0,546571072,546573248,1045138016
1,5,0,584211328,23680,598148256
0,6,0,560926848,560928800,1113937504
1,6,0,630282880,19296,693740608
0,7,0,580704032,580706336,1228364480
1,7,0,718916480,24768,792969248
0,8,0,600532096,600534240,1331518624
1,8,0,845610208,23488,890336224
0,9,0,700584288,700586400,1533087616
1,9,0,818251360,23744,1141404576
0,1,0,516978624,516980640,891530144
1,1,0,515508896,23232,374691744
0,2,0,519743264,519745472,898140000
1,2,0,523726592,24096,388464768
0,3,0,526383104,526385248,935569024
1,3,0,532950912,22304,433668736
0,4,0,535363488,535365728,971450816
1,4,0,549831840,23616,494016512
0,5,0,546740032,546742144,1045200544
1,5,0,580859744,25088,594628128
0,6,0,561419040,561421184,1114249920
1,6,0,630944224,19424,693627424
0,7,0,580701376,580703520,1229131168
1,7,0,721957856,22784,793489184
0,8,0,600959776,600961920,1331946464
1,8,0,848751584,25376,892809824
0,9,0,700527296,700529440,1533953760
1,9,0,815841152,23488,1142249056
