Par,Size,start1,end1,start2,end2
0,8,0,722677152,722683968,1445725888
1,8,0,1454559840,20032,1454561312
0,9,0,822856448,822858624,1646108128
1,9,0,1471048416,19648,1875373152
0,1,0,371354816,371356864,742911040
1,1,0,379064064,19904,379075456
0,2,0,377210752,377212896,754498464
1,2,0,435779264,18976,435777728
0,3,0,439429088,439431232,847966048
1,3,0,560755264,18944,560760992
0,4,0,435581728,435583776,871615584
1,4,0,724461536,19456,724460128
0,5,0,496621536,496623872,993420992
1,5,0,918009376,19552,918010784
0,6,0,550762304,550764416,1101845312
1,6,0,1093044864,19104,1093043424
0,7,0,644243520,644245664,1293153280
1,7,0,1292221024,20032,1292219616
0,8,0,723606656,723608832,1454268896
1,8,0,1467647936,30048,1467649376
0,9,0,823927456,823929440,1655941408
1,9,0,1467273760,19424,1873967136
0,1,0,371366560,371374688,742823680
1,1,0,379571360,19872,379569952
0,2,0,408642560,408644736,786294112
1,2,0,435839648,19584,435844928
0,3,0,408570272,408572416,817438944
1,3,0,592522336,19072,568374752
0,4,0,435869504,435871552,872181088
1,4,0,724538144,19744,724539648
0,5,0,496845696,496847712,994043520
1,5,0,913417920,19424,913419328
0,6,0,581320448,581322592,1132479296
1,6,0,1102095744,19712,1102094336
0,7,0,644405600,644407744,1289023488
1,7,0,1283237888,19488,1283232608
0,8,0,722718144,722720320,1453498464
1,8,0,1464009216,19872,1464007808
0,9,0,825454432,825456256,1657668736
1,9,0,1468778016,19584,1875530592
0,1,0,371241536,371243552,742805152
1,1,0,379617664,18976,379628416
0,2,0,377233152,377235360,754666656
1,2,0,435826912,19296,435825504
0,3,0,408446368,408448512,816999808
1,3,0,592634816,19296,592627776
0,4,0,435753920,435756096,871615360
1,4,0,724561088,18976,724558752
0,5,0,530128032,530130048,1027210944
1,5,0,913289568,19296,913288160
0,6,0,550661792,550663968,1104239744
1,6,0,1102619392,18944,1102617984
0,7,0,644048800,644051008,1294600832
1,7,0,1293858208,44224,1293856768
0,8,0,723062656,723064896,1453967424
1,8,0,1467629760,19456,1467631168
0,9,0,825724608,825726272,1657856928
1,9,0,1471062816,18752,1877940448
