Par,Size,start1,end1,start2,end2
0,3,0,408912800,408915008,634011232
1,3,0,423578400,27840,423579712
0,4,0,436050016,436052000,665044352
1,4,0,465972896,21472,236377664
0,5,0,497813920,497816128,732149472
1,5,0,543901536,20768,247749568
0,6,0,553220128,553222144,793672704
1,6,0,611521920,21280,264916960
0,7,0,647963328,647965504,898673920
1,7,0,705454432,23008,705456000
0,8,0,727421536,727423520,984942080
1,8,0,795365888,22368,374950976
0,9,0,826632064,826634080,1107020352
1,9,0,882136256,22272,1107574784
0,1,0,371320704,371322720,590952416
1,1,0,373207616,22816,373206272
0,2,0,378637600,378639904,601253088
1,2,0,384422560,22496,224183872
0,3,0,408703104,408705280,633433792
1,3,0,423553440,20544,228247232
0,4,0,435888768,435890912,664362080
1,4,0,465998496,23584,236335488
0,5,0,498649504,498651680,732693312
1,5,0,540914464,20576,540920928
0,6,0,552895360,552897344,793356832
1,6,0,613304800,21376,613306112
0,7,0,647200320,647202464,896331008
1,7,0,705560352,23264,299863072
0,8,0,726573472,726575392,984067456
1,8,0,794124960,22528,373279904
0,9,0,825555744,825557888,1105932864
1,9,0,883721216,23104,1108105504
0,1,0,371431552,371433568,591153312
1,1,0,373205536,24000,220946016
0,2,0,377606464,377608608,600227520
1,2,0,384464256,22176,224585664
0,3,0,408796256,408798400,633610240
1,3,0,423460480,21408,228593632
0,4,0,435879968,435882304,664738848
1,4,0,463815776,22880,234905728
0,5,0,498693696,498695840,732269888
1,5,0,544643520,23200,248406560
0,6,0,553126720,553128896,793745760
1,6,0,610671104,21120,265639072
0,7,0,646735840,646738016,894724352
1,7,0,704043104,21344,299169632
0,8,0,725487584,725489728,981216416
1,8,0,798010432,22656,374708160
0,9,0,825748928,825751104,1106452128
1,9,0,909894240,23296,707028032
0,1,0,371655168,371657312,591476128
1,1,0,373419424,22976,220935040
0,2,0,377628288,377630464,600228640
1,2,0,384588960,22336,224617440
0,3,0,408978048,408980064,633814656
1,3,0,422444864,20640,228671808
0,4,0,435953856,435956000,664876512
1,4,0,466343456,23104,236605536
0,5,0,496892352,496894496,730519872
1,5,0,545647072,21024,248287744
0,6,0,552300416,552302560,792866880
1,6,0,612738912,20128,265505536
0,7,0,645667456,645669440,893656672
1,7,0,708922560,22144,299693056
0,8,0,724498432,724500608,980242560
1,8,0,796060768,22336,374410848
0,9,0,826218368,826220512,1106861152
1,9,0,905409504,23008,709596096
0,1,0,371639616,371641824,591438880
1,1,0,373354848,23040,221005376
0,2,0,377489920,377492096,600040320
1,2,0,384416064,23136,224612480
0,3,0,408884992,408887136,633726720
1,3,0,422458464,23008,228690336
0,4,0,435937408,435939584,664842848
1,4,0,463851200,20224,234905024
0,5,0,499048480,499050656,732665056
1,5,0,543407968,21760,248285920
0,6,0,553595392,553597536,794143520
1,6,0,610808608,22080,265508096
0,7,0,645556256,645558400,893543264
1,7,0,705233984,22688,298648928
0,8,0,724254752,724256736,980709152
1,8,0,790658368,23392,374000224
0,9,0,825529792,825531968,1105029696
1,9,0,907807680,22272,710517056
0,1,0,371620256,371622400,591065344
1,1,0,373356640,22752,220480000
0,2,0,378974912,378977056,601175584
1,2,0,384557568,22624,224203936
0,3,0,408931072,408933216,633362784
1,3,0,422517760,20864,422516256
0,4,0,436046752,436048864,664593376
1,4,0,465430944,21696,236013824
0,5,0,498491264,498493408,732109056
1,5,0,540477056,23552,246746368
0,6,0,552988576,552990688,793546272
1,6,0,610119488,20544,266040608
0,7,0,646750784,646752960,894889920
1,7,0,705704096,20416,299492128
0,8,0,725798656,725800800,982967200
1,8,0,797440896,21920,374114784
0,9,0,826009280,826011424,1106696320
1,9,0,900746848,22720,710815616
0,1,0,371642368,371644544,591451232
1,1,0,373210464,24000,220844576
0,2,0,377495904,377498016,600054240
1,2,0,384590272,22400,224659680
0,3,0,408838752,408840896,633668256
1,3,0,422637056,23328,228717312
0,4,0,436023232,436032480,665014528
1,4,0,466019712,21280,236355232
0,5,0,499157184,499159360,732742624
1,5,0,541904192,22976,248245664
0,6,0,552071008,552073184,792755584
1,6,0,612113984,20896,266331168
0,7,0,645486944,645489120,893520384
1,7,0,707881472,22176,299568352
0,8,0,724162176,724164352,979922304
1,8,0,797393888,23392,374214688
0,9,0,825854176,825856320,1106540896
1,9,0,904438336,23168,709050240
