Par,Size,start1,end1,start2,end2
1,6,0,1095948256,21504,1098925376
0,7,0,645576928,645579104,1297098912
1,7,0,1279108768,20864,1284219968
0,8,0,724634528,724636672,1455612096
1,8,0,1456559552,19232,1466772352
0,9,0,824376512,824378688,1656716288
1,9,0,1527181088,19552,2098028672
0,1,0,374594592,374596608,749968512
1,1,0,380939584,19840,380950912
0,2,0,378159232,378161376,755922368
1,2,0,436005568,19104,436019392
0,3,0,408950208,408952352,817944544
1,3,0,560788416,19872,560789440
0,4,0,435923008,435925248,871900256
1,4,0,724297088,21728,724686560
0,5,0,496870240,496872416,993677472
1,5,0,921386304,21408,920189504
0,6,0,550835936,550838112,1105075968
1,6,0,1092397216,41472,1095799200
0,7,0,644398112,644400256,1293155616
1,7,0,1292160192,21536,1282316480
0,8,0,722888672,722890848,1453304800
1,8,0,1452315840,19296,1464857792
0,9,0,826375264,826377408,1658544832
1,9,0,1489613216,19264,2090613568
0,1,0,374502176,374504192,749070432
1,1,0,379991200,19744,380002464
0,2,0,377625952,377628128,755360800
1,2,0,436013504,19264,436015104
0,3,0,408997472,408999616,817970720
1,3,0,560820512,21024,560830496
0,4,0,435996640,435998816,872019392
1,4,0,724326368,21440,724693792
0,5,0,497002784,497004800,995255616
1,5,0,920919936,21504,919795680
0,6,0,550938432,550940576,1102580128
1,6,0,1098337920,21280,1097772416
0,7,0,644177248,644179392,1293112576
1,7,0,1289148448,20608,1289146880
0,8,0,723037760,723039744,1453406912
1,8,0,1462510816,20224,1464011872
0,9,0,824602464,824604640,1656952608
1,9,0,1476549216,19040,1883183520
0,1,0,375043392,375045536,750035040
1,1,0,380631232,19424,380641376
0,2,0,378914656,378916672,757419840
1,2,0,436069984,19680,436063840
0,3,0,409262624,409264800,818508832
1,3,0,561089248,21408,561090656
0,4,0,436041056,436043232,872103520
1,4,0,724328768,21312,724740224
0,5,0,496827328,496829472,993657920
1,5,0,921682528,22240,920690048
0,6,0,550907616,550909984,1105507552
1,6,0,1103006912,21024,1097813760
0,7,0,645153376,645155392,1296532832
1,7,0,1293786144,20928,1284055136
0,8,0,724284576,724286752,1455305824
1,8,0,1450975008,19712,1466560928
0,9,0,824341504,824343680,1656686688
1,9,0,1538883552,18880,2111228480
